trial_index,dataset,subject,session,run,trial_in_run,event_name,label
1280,PhysioNetMI,29,0,1,5,right_hand,1
1281,PhysioNetMI,29,0,1,6,left_hand,0
1282,PhysioNetMI,29,0,1,7,right_hand,1
1283,PhysioNetMI,29,0,1,8,left_hand,0
1284,PhysioNetMI,29,0,1,9,right_hand,1
1285,PhysioNetMI,29,0,1,10,left_hand,0
1286,PhysioNetMI,29,0,1,11,right_hand,1
1287,PhysioNetMI,29,0,1,12,right_hand,1
1288,PhysioNetMI,29,0,1,13,left_hand,0
1289,PhysioNetMI,29,0,1,14,left_hand,0
1290,PhysioNetMI,29,0,2,0,left_hand,0
1291,PhysioNetMI,29,0,2,1,right_hand,1
1292,PhysioNetMI,29,0,2,2,right_hand,1
1293,PhysioNetMI,29,0,2,3,left_hand,0
1294,PhysioNetMI,29,0,2,4,right_hand,1
1295,PhysioNetMI,29,0,2,5,left_hand,0
1296,PhysioNetMI,29,0,2,6,right_hand,1
1297,PhysioNetMI,29,0,2,7,left_hand,0
1298,PhysioNetMI,29,0,2,8,right_hand,1
1299,PhysioNetMI,29,0,2,9,left_hand,0
1300,PhysioNetMI,29,0,2,10,left_hand,0
1301,PhysioNetMI,29,0,2,11,right_hand,1
1302,PhysioNetMI,29,0,2,12,left_hand,0
1303,PhysioNetMI,29,0,2,13,right_hand,1
1304,PhysioNetMI,29,0,2,14,right_hand,1
1305,PhysioNetMI,30,0,0,0,right_hand,1
1306,PhysioNetMI,30,0,0,1,left_hand,0
1307,PhysioNetMI,30,0,0,2,left_hand,0
1308,PhysioNetMI,30,0,0,3,right_hand,1
1309,PhysioNetMI,30,0,0,4,right_hand,1
1310,PhysioNetMI,30,0,0,5,left_hand,0
1311,PhysioNetMI,30,0,0,6,left_hand,0
1312,PhysioNetMI,30,0,0,7,right_hand,1
1313,PhysioNetMI,30,0,0,8,left_hand,0
1314,PhysioNetMI,30,0,0,9,right_hand,1
1315,PhysioNetMI,30,0,0,10,left_hand,0
1316,PhysioNetMI,30,0,0,11,right_hand,1
1317,PhysioNetMI,30,0,0,12,right_hand,1
1318,PhysioNetMI,30,0,0,13,left_hand,0
1319,PhysioNetMI,30,0,0,14,left_hand,0
1320,PhysioNetMI,30,0,1,0,left_hand,0
1321,PhysioNetMI,30,0,1,1,right_hand,1
1322,PhysioNetMI,30,0,1,2,right_hand,1
1323,PhysioNetMI,30,0,1,3,left_hand,0
1324,PhysioNetMI,30,0,1,4,left_hand,0
1325,PhysioNetMI,30,0,1,5,right_hand,1
1326,PhysioNetMI,30,0,1,6,left_hand,0
1327,PhysioNetMI,30,0,1,7,right_hand,1
1328,PhysioNetMI,30,0,1,8,right_hand,1
1329,PhysioNetMI,30,0,1,9,left_hand,0
1330,PhysioNetMI,30,0,1,10,right_hand,1
1331,PhysioNetMI,30,0,1,11,left_hand,0
1332,PhysioNetMI,30,0,1,12,right_hand,1
1333,PhysioNetMI,30,0,1,13,left_hand,0
1334,PhysioNetMI,30,0,1,14,left_hand,0
1335,PhysioNetMI,30,0,2,0,right_hand,1
1336,PhysioNetMI,30,0,2,1,left_hand,0
1337,PhysioNetMI,30,0,2,2,right_hand,1
1338,PhysioNetMI,30,0,2,3,left_hand,0
1339,PhysioNetMI,30,0,2,4,left_hand,0
1340,PhysioNetMI,30,0,2,5,right_hand,1
1341,PhysioNetMI,30,0,2,6,right_hand,1
1342,PhysioNetMI,30,0,2,7,left_hand,0
1343,PhysioNetMI,30,0,2,8,left_hand,0
1344,PhysioNetMI,30,0,2,9,right_hand,1
1345,PhysioNetMI,30,0,2,10,left_hand,0
1346,PhysioNetMI,30,0,2,11,right_hand,1
1347,PhysioNetMI,30,0,2,12,right_hand,1
1348,PhysioNetMI,30,0,2,13,left_hand,0
1349,PhysioNetMI,30,0,2,14,left_hand,0
1350,PhysioNetMI,31,0,0,0,left_hand,0
1351,PhysioNetMI,31,0,0,1,right_hand,1
1352,PhysioNetMI,31,0,0,2,right_hand,1
1353,PhysioNetMI,31,0,0,3,left_hand,0
1354,PhysioNetMI,31,0,0,4,left_hand,0
1355,PhysioNetMI,31,0,0,5,right_hand,1
1356,PhysioNetMI,31,0,0,6,right_hand,1
1357,PhysioNetMI,31,0,0,7,left_hand,0
1358,PhysioNetMI,31,0,0,8,right_hand,1
1359,PhysioNetMI,31,0,0,9,left_hand,0
1360,PhysioNetMI,31,0,0,10,right_hand,1
1361,PhysioNetMI,31,0,0,11,left_hand,0
1362,PhysioNetMI,31,0,0,12,right_hand,1
1363,PhysioNetMI,31,0,0,13,left_hand,0
1364,PhysioNetMI,31,0,0,14,left_hand,0
1365,PhysioNetMI,31,0,1,0,right_hand,1
1366,PhysioNetMI,31,0,1,1,left_hand,0
1367,PhysioNetMI,31,0,1,2,right_hand,1
1368,PhysioNetMI,31,0,1,3,left_hand,0
1369,PhysioNetMI,31,0,1,4,right_hand,1
1370,PhysioNetMI,31,0,1,5,left_hand,0
1371,PhysioNetMI,31,0,1,6,right_hand,1
1372,PhysioNetMI,31,0,1,7,left_hand,0
1373,PhysioNetMI,31,0,1,8,right_hand,1
1374,PhysioNetMI,31,0,1,9,left_hand,0
1375,PhysioNetMI,31,0,1,10,left_hand,0
1376,PhysioNetMI,31,0,1,11,right_hand,1
1377,PhysioNetMI,31,0,1,12,left_hand,0
1378,PhysioNetMI,31,0,1,13,right_hand,1
1379,PhysioNetMI,31,0,1,14,right_hand,1
1380,PhysioNetMI,31,0,2,0,right_hand,1
1381,PhysioNetMI,31,0,2,1,left_hand,0
1382,PhysioNetMI,31,0,2,2,left_hand,0
1383,PhysioNetMI,31,0,2,3,right_hand,1
1384,PhysioNetMI,31,0,2,4,right_hand,1
1385,PhysioNetMI,31,0,2,5,left_hand,0
1386,PhysioNetMI,31,0,2,6,left_hand,0
1387,PhysioNetMI,31,0,2,7,right_hand,1
1388,PhysioNetMI,31,0,2,8,right_hand,1
1389,PhysioNetMI,31,0,2,9,left_hand,0
1390,PhysioNetMI,31,0,2,10,right_hand,1
1391,PhysioNetMI,31,0,2,11,left_hand,0
1392,PhysioNetMI,31,0,2,12,right_hand,1
1393,PhysioNetMI,31,0,2,13,left_hand,0
1394,PhysioNetMI,31,0,2,14,right_hand,1
1395,PhysioNetMI,32,0,0,0,right_hand,1
1396,PhysioNetMI,32,0,0,1,left_hand,0
1397,PhysioNetMI,32,0,0,2,right_hand,1
1398,PhysioNetMI,32,0,0,3,left_hand,0
1399,PhysioNetMI,32,0,0,4,left_hand,0
1400,PhysioNetMI,32,0,0,5,right_hand,1
1401,PhysioNetMI,32,0,0,6,left_hand,0
1402,PhysioNetMI,32,0,0,7,right_hand,1
1403,PhysioNetMI,32,0,0,8,right_hand,1
1404,PhysioNetMI,32,0,0,9,left_hand,0
1405,PhysioNetMI,32,0,0,10,left_hand,0
1406,PhysioNetMI,32,0,0,11,right_hand,1
1407,PhysioNetMI,32,0,0,12,right_hand,1
1408,PhysioNetMI,32,0,0,13,left_hand,0
1409,PhysioNetMI,32,0,0,14,right_hand,1
1410,PhysioNetMI,32,0,1,0,left_hand,0
1411,PhysioNetMI,32,0,1,1,right_hand,1
1412,PhysioNetMI,32,0,1,2,right_hand,1
1413,PhysioNetMI,32,0,1,3,left_hand,0
1414,PhysioNetMI,32,0,1,4,left_hand,0
1415,PhysioNetMI,32,0,1,5,right_hand,1
1416,PhysioNetMI,32,0,1,6,left_hand,0
1417,PhysioNetMI,32,0,1,7,right_hand,1
1418,PhysioNetMI,32,0,1,8,left_hand,0
1419,PhysioNetMI,32,0,1,9,right_hand,1
1420,PhysioNetMI,32,0,1,10,right_hand,1
1421,PhysioNetMI,32,0,1,11,left_hand,0
1422,PhysioNetMI,32,0,1,12,right_hand,1
1423,PhysioNetMI,32,0,1,13,left_hand,0
1424,PhysioNetMI,32,0,1,14,right_hand,1
1425,PhysioNetMI,32,0,2,0,left_hand,0
1426,PhysioNetMI,32,0,2,1,right_hand,1
1427,PhysioNetMI,32,0,2,2,right_hand,1
1428,PhysioNetMI,32,0,2,3,left_hand,0
1429,PhysioNetMI,32,0,2,4,left_hand,0
1430,PhysioNetMI,32,0,2,5,right_hand,1
1431,PhysioNetMI,32,0,2,6,right_hand,1
1432,PhysioNetMI,32,0,2,7,left_hand,0
1433,PhysioNetMI,32,0,2,8,left_hand,0
1434,PhysioNetMI,32,0,2,9,right_hand,1
1435,PhysioNetMI,32,0,2,10,left_hand,0
1436,PhysioNetMI,32,0,2,11,right_hand,1
1437,PhysioNetMI,32,0,2,12,left_hand,0
1438,PhysioNetMI,32,0,2,13,right_hand,1
1439,PhysioNetMI,32,0,2,14,right_hand,1
1440,PhysioNetMI,33,0,0,0,left_hand,0
1441,PhysioNetMI,33,0,0,1,right_hand,1
1442,PhysioNetMI,33,0,0,2,right_hand,1
1443,PhysioNetMI,33,0,0,3,left_hand,0
1444,PhysioNetMI,33,0,0,4,right_hand,1
1445,PhysioNetMI,33,0,0,5,left_hand,0
1446,PhysioNetMI,33,0,0,6,right_hand,1
1447,PhysioNetMI,33,0,0,7,left_hand,0
1448,PhysioNetMI,33,0,0,8,left_hand,0
1449,PhysioNetMI,33,0,0,9,right_hand,1
1450,PhysioNetMI,33,0,0,10,right_hand,1
1451,PhysioNetMI,33,0,0,11,left_hand,0
1452,PhysioNetMI,33,0,0,12,right_hand,1
1453,PhysioNetMI,33,0,0,13,left_hand,0
1454,PhysioNetMI,33,0,0,14,left_hand,0
1455,PhysioNetMI,33,0,1,0,right_hand,1
1456,PhysioNetMI,33,0,1,1,left_hand,0
1457,PhysioNetMI,33,0,1,2,left_hand,0
1458,PhysioNetMI,33,0,1,3,right_hand,1
1459,PhysioNetMI,33,0,1,4,right_hand,1
1460,PhysioNetMI,33,0,1,5,left_hand,0
1461,PhysioNetMI,33,0,1,6,left_hand,0
1462,PhysioNetMI,33,0,1,7,right_hand,1
1463,PhysioNetMI,33,0,1,8,right_hand,1
1464,PhysioNetMI,33,0,1,9,left_hand,0
1465,PhysioNetMI,33,0,1,10,right_hand,1
1466,PhysioNetMI,33,0,1,11,left_hand,0
1467,PhysioNetMI,33,0,1,12,right_hand,1
1468,PhysioNetMI,33,0,1,13,left_hand,0
1469,PhysioNetMI,33,0,1,14,left_hand,0
1470,PhysioNetMI,33,0,2,0,left_hand,0
1471,PhysioNetMI,33,0,2,1,right_hand,1
1472,PhysioNetMI,33,0,2,2,right_hand,1
1473,PhysioNetMI,33,0,2,3,left_hand,0
1474,PhysioNetMI,33,0,2,4,left_hand,0
1475,PhysioNetMI,33,0,2,5,right_hand,1
1476,PhysioNetMI,33,0,2,6,left_hand,0
1477,PhysioNetMI,33,0,2,7,right_hand,1
1478,PhysioNetMI,33,0,2,8,left_hand,0
1479,PhysioNetMI,33,0,2,9,right_hand,1
1480,PhysioNetMI,33,0,2,10,left_hand,0
1481,PhysioNetMI,33,0,2,11,right_hand,1
1482,PhysioNetMI,33,0,2,12,left_hand,0
1483,PhysioNetMI,33,0,2,13,right_hand,1
1484,PhysioNetMI,33,0,2,14,right_hand,1
1485,PhysioNetMI,34,0,0,0,left_hand,0
1486,PhysioNetMI,34,0,0,1,right_hand,1
1487,PhysioNetMI,34,0,0,2,left_hand,0
1488,PhysioNetMI,34,0,0,3,right_hand,1
1489,PhysioNetMI,34,0,0,4,left_hand,0
1490,PhysioNetMI,34,0,0,5,right_hand,1
1491,PhysioNetMI,34,0,0,6,left_hand,0
1492,PhysioNetMI,34,0,0,7,right_hand,1
1493,PhysioNetMI,34,0,0,8,right_hand,1
1494,PhysioNetMI,34,0,0,9,left_hand,0
1495,PhysioNetMI,34,0,0,10,left_hand,0
1496,PhysioNetMI,34,0,0,11,right_hand,1
1497,PhysioNetMI,34,0,0,12,right_hand,1
1498,PhysioNetMI,34,0,0,13,left_hand,0
1499,PhysioNetMI,34,0,0,14,right_hand,1
1500,PhysioNetMI,34,0,1,0,left_hand,0
1501,PhysioNetMI,34,0,1,1,right_hand,1
1502,PhysioNetMI,34,0,1,2,left_hand,0
1503,PhysioNetMI,34,0,1,3,right_hand,1
1504,PhysioNetMI,34,0,1,4,left_hand,0
1505,PhysioNetMI,34,0,1,5,right_hand,1
1506,PhysioNetMI,34,0,1,6,left_hand,0
1507,PhysioNetMI,34,0,1,7,right_hand,1
1508,PhysioNetMI,34,0,1,8,right_hand,1
1509,PhysioNetMI,34,0,1,9,left_hand,0
1510,PhysioNetMI,34,0,1,10,left_hand,0
1511,PhysioNetMI,34,0,1,11,right_hand,1
1512,PhysioNetMI,34,0,1,12,left_hand,0
1513,PhysioNetMI,34,0,1,13,right_hand,1
1514,PhysioNetMI,34,0,1,14,right_hand,1
1515,PhysioNetMI,34,0,2,0,left_hand,0
1516,PhysioNetMI,34,0,2,1,right_hand,1
1517,PhysioNetMI,34,0,2,2,left_hand,0
1518,PhysioNetMI,34,0,2,3,right_hand,1
1519,PhysioNetMI,34,0,2,4,left_hand,0
1520,PhysioNetMI,34,0,2,5,right_hand,1
1521,PhysioNetMI,34,0,2,6,left_hand,0
1522,PhysioNetMI,34,0,2,7,right_hand,1
1523,PhysioNetMI,34,0,2,8,left_hand,0
1524,PhysioNetMI,34,0,2,9,right_hand,1
1525,PhysioNetMI,34,0,2,10,right_hand,1
1526,PhysioNetMI,34,0,2,11,left_hand,0
1527,PhysioNetMI,34,0,2,12,right_hand,1
1528,PhysioNetMI,34,0,2,13,left_hand,0
1529,PhysioNetMI,34,0,2,14,right_hand,1
1530,PhysioNetMI,35,0,0,0,left_hand,0
1531,PhysioNetMI,35,0,0,1,right_hand,1
1532,PhysioNetMI,35,0,0,2,right_hand,1
1533,PhysioNetMI,35,0,0,3,left_hand,0
1534,PhysioNetMI,35,0,0,4,right_hand,1
1535,PhysioNetMI,35,0,0,5,left_hand,0
1536,PhysioNetMI,35,0,0,6,right_hand,1
1537,PhysioNetMI,35,0,0,7,left_hand,0
1538,PhysioNetMI,35,0,0,8,left_hand,0
1539,PhysioNetMI,35,0,0,9,right_hand,1
1540,PhysioNetMI,35,0,0,10,left_hand,0
1541,PhysioNetMI,35,0,0,11,right_hand,1
1542,PhysioNetMI,35,0,0,12,left_hand,0
1543,PhysioNetMI,35,0,0,13,right_hand,1
1544,PhysioNetMI,35,0,0,14,left_hand,0
1545,PhysioNetMI,35,0,1,0,right_hand,1
1546,PhysioNetMI,35,0,1,1,left_hand,0
1547,PhysioNetMI,35,0,1,2,right_hand,1
1548,PhysioNetMI,35,0,1,3,left_hand,0
1549,PhysioNetMI,35,0,1,4,right_hand,1
1550,PhysioNetMI,35,0,1,5,left_hand,0
1551,PhysioNetMI,35,0,1,6,right_hand,1
1552,PhysioNetMI,35,0,1,7,left_hand,0
1553,PhysioNetMI,35,0,1,8,left_hand,0
1554,PhysioNetMI,35,0,1,9,right_hand,1
1555,PhysioNetMI,35,0,1,10,left_hand,0
1556,PhysioNetMI,35,0,1,11,right_hand,1
1557,PhysioNetMI,35,0,1,12,right_hand,1
1558,PhysioNetMI,35,0,1,13,left_hand,0
1559,PhysioNetMI,35,0,1,14,right_hand,1
1560,PhysioNetMI,35,0,2,0,left_hand,0
1561,PhysioNetMI,35,0,2,1,right_hand,1
1562,PhysioNetMI,35,0,2,2,left_hand,0
1563,PhysioNetMI,35,0,2,3,right_hand,1
1564,PhysioNetMI,35,0,2,4,right_hand,1
1565,PhysioNetMI,35,0,2,5,left_hand,0
1566,PhysioNetMI,35,0,2,6,right_hand,1
1567,PhysioNetMI,35,0,2,7,left_hand,0
1568,PhysioNetMI,35,0,2,8,left_hand,0
1569,PhysioNetMI,35,0,2,9,right_hand,1
1570,PhysioNetMI,35,0,2,10,right_hand,1
1571,PhysioNetMI,35,0,2,11,left_hand,0
1572,PhysioNetMI,35,0,2,12,left_hand,0
1573,PhysioNetMI,35,0,2,13,right_hand,1
1574,PhysioNetMI,35,0,2,14,right_hand,1
1575,PhysioNetMI,36,0,0,0,right_hand,1
1576,PhysioNetMI,36,0,0,1,left_hand,0
1577,PhysioNetMI,36,0,0,2,right_hand,1
1578,PhysioNetMI,36,0,0,3,left_hand,0
1579,PhysioNetMI,36,0,0,4,left_hand,0
1580,PhysioNetMI,36,0,0,5,right_hand,1
1581,PhysioNetMI,36,0,0,6,right_hand,1
1582,PhysioNetMI,36,0,0,7,left_hand,0
1583,PhysioNetMI,36,0,0,8,left_hand,0
1584,PhysioNetMI,36,0,0,9,right_hand,1
1585,PhysioNetMI,36,0,0,10,left_hand,0
1586,PhysioNetMI,36,0,0,11,right_hand,1
1587,PhysioNetMI,36,0,0,12,left_hand,0
1588,PhysioNetMI,36,0,0,13,right_hand,1
1589,PhysioNetMI,36,0,0,14,left_hand,0
1590,PhysioNetMI,36,0,1,0,left_hand,0
1591,PhysioNetMI,36,0,1,1,right_hand,1
1592,PhysioNetMI,36,0,1,2,right_hand,1
1593,PhysioNetMI,36,0,1,3,left_hand,0
1594,PhysioNetMI,36,0,1,4,left_hand,0
1595,PhysioNetMI,36,0,1,5,right_hand,1
1596,PhysioNetMI,36,0,1,6,left_hand,0
1597,PhysioNetMI,36,0,1,7,right_hand,1
1598,PhysioNetMI,36,0,1,8,right_hand,1
1599,PhysioNetMI,36,0,1,9,left_hand,0
1600,PhysioNetMI,36,0,1,10,right_hand,1
1601,PhysioNetMI,36,0,1,11,left_hand,0
1602,PhysioNetMI,36,0,1,12,right_hand,1
1603,PhysioNetMI,36,0,1,13,left_hand,0
1604,PhysioNetMI,36,0,1,14,right_hand,1
1605,PhysioNetMI,36,0,2,0,left_hand,0
1606,PhysioNetMI,36,0,2,1,right_hand,1
1607,PhysioNetMI,36,0,2,2,right_hand,1
1608,PhysioNetMI,36,0,2,3,left_hand,0
1609,PhysioNetMI,36,0,2,4,right_hand,1
1610,PhysioNetMI,36,0,2,5,left_hand,0
1611,PhysioNetMI,36,0,2,6,left_hand,0
1612,PhysioNetMI,36,0,2,7,right_hand,1
1613,PhysioNetMI,36,0,2,8,right_hand,1
1614,PhysioNetMI,36,0,2,9,left_hand,0
1615,PhysioNetMI,36,0,2,10,right_hand,1
1616,PhysioNetMI,36,0,2,11,left_hand,0
1617,PhysioNetMI,36,0,2,12,left_hand,0
1618,PhysioNetMI,36,0,2,13,right_hand,1
1619,PhysioNetMI,36,0,2,14,left_hand,0
1620,PhysioNetMI,37,0,0,0,right_hand,1
1621,PhysioNetMI,37,0,0,1,left_hand,0
1622,PhysioNetMI,37,0,0,2,right_hand,1
1623,PhysioNetMI,37,0,0,3,left_hand,0
1624,PhysioNetMI,37,0,0,4,right_hand,1
1625,PhysioNetMI,37,0,0,5,left_hand,0
1626,PhysioNetMI,37,0,0,6,left_hand,0
1627,PhysioNetMI,37,0,0,7,right_hand,1
1628,PhysioNetMI,37,0,0,8,left_hand,0
1629,PhysioNetMI,37,0,0,9,right_hand,1
1630,PhysioNetMI,37,0,0,10,right_hand,1
1631,PhysioNetMI,37,0,0,11,left_hand,0
1632,PhysioNetMI,37,0,0,12,right_hand,1
1633,PhysioNetMI,37,0,0,13,left_hand,0
1634,PhysioNetMI,37,0,0,14,left_hand,0
1635,PhysioNetMI,37,0,1,0,right_hand,1
1636,PhysioNetMI,37,0,1,1,left_hand,0
1637,PhysioNetMI,37,0,1,2,right_hand,1
1638,PhysioNetMI,37,0,1,3,left_hand,0
1639,PhysioNetMI,37,0,1,4,left_hand,0
1640,PhysioNetMI,37,0,1,5,right_hand,1
1641,PhysioNetMI,37,0,1,6,left_hand,0
1642,PhysioNetMI,37,0,1,7,right_hand,1
1643,PhysioNetMI,37,0,1,8,right_hand,1
1644,PhysioNetMI,37,0,1,9,left_hand,0
1645,PhysioNetMI,37,0,1,10,right_hand,1
1646,PhysioNetMI,37,0,1,11,left_hand,0
1647,PhysioNetMI,37,0,1,12,left_hand,0
1648,PhysioNetMI,37,0,1,13,right_hand,1
1649,PhysioNetMI,37,0,1,14,left_hand,0
1650,PhysioNetMI,37,0,2,0,right_hand,1
1651,PhysioNetMI,37,0,2,1,left_hand,0
1652,PhysioNetMI,37,0,2,2,right_hand,1
1653,PhysioNetMI,37,0,2,3,left_hand,0
1654,PhysioNetMI,37,0,2,4,left_hand,0
1655,PhysioNetMI,37,0,2,5,right_hand,1
1656,PhysioNetMI,37,0,2,6,right_hand,1
1657,PhysioNetMI,37,0,2,7,left_hand,0
1658,PhysioNetMI,37,0,2,8,right_hand,1
1659,PhysioNetMI,37,0,2,9,left_hand,0
1660,PhysioNetMI,37,0,2,10,right_hand,1
1661,PhysioNetMI,37,0,2,11,left_hand,0
1662,PhysioNetMI,37,0,2,12,left_hand,0
1663,PhysioNetMI,37,0,2,13,right_hand,1
1664,PhysioNetMI,37,0,2,14,right_hand,1
1665,PhysioNetMI,38,0,0,0,right_hand,1
1666,PhysioNetMI,38,0,0,1,left_hand,0
1667,PhysioNetMI,38,0,0,2,left_hand,0
1668,PhysioNetMI,38,0,0,3,right_hand,1
1669,PhysioNetMI,38,0,0,4,left_hand,0
1670,PhysioNetMI,38,0,0,5,right_hand,1
1671,PhysioNetMI,38,0,0,6,left_hand,0
1672,PhysioNetMI,38,0,0,7,right_hand,1
1673,PhysioNetMI,38,0,0,8,right_hand,1
1674,PhysioNetMI,38,0,0,9,left_hand,0
1675,PhysioNetMI,38,0,0,10,left_hand,0
1676,PhysioNetMI,38,0,0,11,right_hand,1
1677,PhysioNetMI,38,0,0,12,left_hand,0
1678,PhysioNetMI,38,0,0,13,right_hand,1
1679,PhysioNetMI,38,0,0,14,left_hand,0
1680,PhysioNetMI,38,0,1,0,right_hand,1
1681,PhysioNetMI,38,0,1,1,left_hand,0
1682,PhysioNetMI,38,0,1,2,left_hand,0
1683,PhysioNetMI,38,0,1,3,right_hand,1
1684,PhysioNetMI,38,0,1,4,left_hand,0
1685,PhysioNetMI,38,0,1,5,right_hand,1
1686,PhysioNetMI,38,0,1,6,right_hand,1
1687,PhysioNetMI,38,0,1,7,left_hand,0
1688,PhysioNetMI,38,0,1,8,right_hand,1
1689,PhysioNetMI,38,0,1,9,left_hand,0
1690,PhysioNetMI,38,0,1,10,right_hand,1
1691,PhysioNetMI,38,0,1,11,left_hand,0
1692,PhysioNetMI,38,0,1,12,left_hand,0
1693,PhysioNetMI,38,0,1,13,right_hand,1
1694,PhysioNetMI,38,0,1,14,left_hand,0
1695,PhysioNetMI,38,0,2,0,right_hand,1
1696,PhysioNetMI,38,0,2,1,left_hand,0
1697,PhysioNetMI,38,0,2,2,right_hand,1
1698,PhysioNetMI,38,0,2,3,left_hand,0
1699,PhysioNetMI,38,0,2,4,right_hand,1
1700,PhysioNetMI,38,0,2,5,left_hand,0
1701,PhysioNetMI,38,0,2,6,right_hand,1
1702,PhysioNetMI,38,0,2,7,left_hand,0
1703,PhysioNetMI,38,0,2,8,right_hand,1
1704,PhysioNetMI,38,0,2,9,left_hand,0
1705,PhysioNetMI,38,0,2,10,right_hand,1
1706,PhysioNetMI,38,0,2,11,left_hand,0
1707,PhysioNetMI,38,0,2,12,left_hand,0
1708,PhysioNetMI,38,0,2,13,right_hand,1
1709,PhysioNetMI,38,0,2,14,right_hand,1
1710,PhysioNetMI,39,0,0,0,right_hand,1
1711,PhysioNetMI,39,0,0,1,left_hand,0
1712,PhysioNetMI,39,0,0,2,right_hand,1
1713,PhysioNetMI,39,0,0,3,left_hand,0
1714,PhysioNetMI,39,0,0,4,left_hand,0
1715,PhysioNetMI,39,0,0,5,right_hand,1
1716,PhysioNetMI,39,0,0,6,left_hand,0
1717,PhysioNetMI,39,0,0,7,right_hand,1
1718,PhysioNetMI,39,0,0,8,right_hand,1
1719,PhysioNetMI,39,0,0,9,left_hand,0
1720,PhysioNetMI,39,0,0,10,left_hand,0
1721,PhysioNetMI,39,0,0,11,right_hand,1
1722,PhysioNetMI,39,0,0,12,right_hand,1
1723,PhysioNetMI,39,0,0,13,left_hand,0
1724,PhysioNetMI,39,0,0,14,left_hand,0
1725,PhysioNetMI,39,0,1,0,right_hand,1
1726,PhysioNetMI,39,0,1,1,left_hand,0
1727,PhysioNetMI,39,0,1,2,right_hand,1
1728,PhysioNetMI,39,0,1,3,left_hand,0
1729,PhysioNetMI,39,0,1,4,right_hand,1
1730,PhysioNetMI,39,0,1,5,left_hand,0
1731,PhysioNetMI,39,0,1,6,right_hand,1
1732,PhysioNetMI,39,0,1,7,left_hand,0
1733,PhysioNetMI,39,0,1,8,right_hand,1
1734,PhysioNetMI,39,0,1,9,left_hand,0
1735,PhysioNetMI,39,0,1,10,right_hand,1
1736,PhysioNetMI,39,0,1,11,left_hand,0
1737,PhysioNetMI,39,0,1,12,left_hand,0
1738,PhysioNetMI,39,0,1,13,right_hand,1
1739,PhysioNetMI,39,0,1,14,left_hand,0
1740,PhysioNetMI,39,0,2,0,left_hand,0
1741,PhysioNetMI,39,0,2,1,right_hand,1
1742,PhysioNetMI,39,0,2,2,right_hand,1
1743,PhysioNetMI,39,0,2,3,left_hand,0
1744,PhysioNetMI,39,0,2,4,right_hand,1
1745,PhysioNetMI,39,0,2,5,left_hand,0
1746,PhysioNetMI,39,0,2,6,left_hand,0
1747,PhysioNetMI,39,0,2,7,right_hand,1
1748,PhysioNetMI,39,0,2,8,left_hand,0
1749,PhysioNetMI,39,0,2,9,right_hand,1
1750,PhysioNetMI,39,0,2,10,left_hand,0
1751,PhysioNetMI,39,0,2,11,right_hand,1
1752,PhysioNetMI,39,0,2,12,right_hand,1
1753,PhysioNetMI,39,0,2,13,left_hand,0
1754,PhysioNetMI,39,0,2,14,right_hand,1
1755,PhysioNetMI,40,0,0,0,right_hand,1
1756,PhysioNetMI,40,0,0,1,left_hand,0
1757,PhysioNetMI,40,0,0,2,left_hand,0
1758,PhysioNetMI,40,0,0,3,right_hand,1
1759,PhysioNetMI,40,0,0,4,left_hand,0
1760,PhysioNetMI,40,0,0,5,right_hand,1
1761,PhysioNetMI,40,0,0,6,left_hand,0
1762,PhysioNetMI,40,0,0,7,right_hand,1
1763,PhysioNetMI,40,0,0,8,right_hand,1
1764,PhysioNetMI,40,0,0,9,left_hand,0
1765,PhysioNetMI,40,0,0,10,left_hand,0
1766,PhysioNetMI,40,0,0,11,right_hand,1
1767,PhysioNetMI,40,0,0,12,left_hand,0
1768,PhysioNetMI,40,0,0,13,right_hand,1
1769,PhysioNetMI,40,0,0,14,right_hand,1
1770,PhysioNetMI,40,0,1,0,right_hand,1
1771,PhysioNetMI,40,0,1,1,left_hand,0
1772,PhysioNetMI,40,0,1,2,left_hand,0
1773,PhysioNetMI,40,0,1,3,right_hand,1
1774,PhysioNetMI,40,0,1,4,right_hand,1
1775,PhysioNetMI,40,0,1,5,left_hand,0
1776,PhysioNetMI,40,0,1,6,right_hand,1
1777,PhysioNetMI,40,0,1,7,left_hand,0
1778,PhysioNetMI,40,0,1,8,left_hand,0
1779,PhysioNetMI,40,0,1,9,right_hand,1
1780,PhysioNetMI,40,0,1,10,left_hand,0
1781,PhysioNetMI,40,0,1,11,right_hand,1
1782,PhysioNetMI,40,0,1,12,right_hand,1
1783,PhysioNetMI,40,0,1,13,left_hand,0
1784,PhysioNetMI,40,0,1,14,right_hand,1
1785,PhysioNetMI,40,0,2,0,right_hand,1
1786,PhysioNetMI,40,0,2,1,left_hand,0
1787,PhysioNetMI,40,0,2,2,left_hand,0
1788,PhysioNetMI,40,0,2,3,right_hand,1
1789,PhysioNetMI,40,0,2,4,right_hand,1
1790,PhysioNetMI,40,0,2,5,left_hand,0
1791,PhysioNetMI,40,0,2,6,right_hand,1
1792,PhysioNetMI,40,0,2,7,left_hand,0
1793,PhysioNetMI,40,0,2,8,right_hand,1
1794,PhysioNetMI,40,0,2,9,left_hand,0
1795,PhysioNetMI,40,0,2,10,left_hand,0
1796,PhysioNetMI,40,0,2,11,right_hand,1
