trial_index,dataset,subject,session,run,trial_in_run,event_name,label
516,BNCI2014_001,2,1test,3,12,right_hand,1
517,BNCI2014_001,2,1test,3,13,right_hand,1
518,BNCI2014_001,2,1test,3,14,left_hand,0
519,BNCI2014_001,2,1test,3,15,left_hand,0
520,BNCI2014_001,2,1test,3,16,right_hand,1
521,BNCI2014_001,2,1test,3,17,left_hand,0
522,BNCI2014_001,2,1test,3,18,right_hand,1
523,BNCI2014_001,2,1test,3,19,right_hand,1
524,BNCI2014_001,2,1test,3,20,left_hand,0
525,BNCI2014_001,2,1test,3,21,left_hand,0
526,BNCI2014_001,2,1test,3,22,right_hand,1
527,BNCI2014_001,2,1test,3,23,left_hand,0
528,BNCI2014_001,2,1test,4,0,right_hand,1
529,BNCI2014_001,2,1test,4,1,left_hand,0
530,BNCI2014_001,2,1test,4,2,left_hand,0
531,BNCI2014_001,2,1test,4,3,right_hand,1
532,BNCI2014_001,2,1test,4,4,left_hand,0
533,BNCI2014_001,2,1test,4,5,left_hand,0
534,BNCI2014_001,2,1test,4,6,left_hand,0
535,BNCI2014_001,2,1test,4,7,right_hand,1
536,BNCI2014_001,2,1test,4,8,right_hand,1
537,BNCI2014_001,2,1test,4,9,right_hand,1
538,BNCI2014_001,2,1test,4,10,right_hand,1
539,BNCI2014_001,2,1test,4,11,left_hand,0
540,BNCI2014_001,2,1test,4,12,right_hand,1
541,BNCI2014_001,2,1test,4,13,right_hand,1
542,BNCI2014_001,2,1test,4,14,right_hand,1
543,BNCI2014_001,2,1test,4,15,left_hand,0
544,BNCI2014_001,2,1test,4,16,left_hand,0
545,BNCI2014_001,2,1test,4,17,left_hand,0
546,BNCI2014_001,2,1test,4,18,left_hand,0
547,BNCI2014_001,2,1test,4,19,left_hand,0
548,BNCI2014_001,2,1test,4,20,right_hand,1
549,BNCI2014_001,2,1test,4,21,left_hand,0
550,BNCI2014_001,2,1test,4,22,right_hand,1
551,BNCI2014_001,2,1test,4,23,right_hand,1
552,BNCI2014_001,2,1test,5,0,left_hand,0
553,BNCI2014_001,2,1test,5,1,right_hand,1
554,BNCI2014_001,2,1test,5,2,left_hand,0
555,BNCI2014_001,2,1test,5,3,left_hand,0
556,BNCI2014_001,2,1test,5,4,right_hand,1
557,BNCI2014_001,2,1test,5,5,right_hand,1
558,BNCI2014_001,2,1test,5,6,right_hand,1
559,BNCI2014_001,2,1test,5,7,left_hand,0
560,BNCI2014_001,2,1test,5,8,right_hand,1
561,BNCI2014_001,2,1test,5,9,right_hand,1
562,BNCI2014_001,2,1test,5,10,right_hand,1
563,BNCI2014_001,2,1test,5,11,right_hand,1
564,BNCI2014_001,2,1test,5,12,right_hand,1
565,BNCI2014_001,2,1test,5,13,left_hand,0
566,BNCI2014_001,2,1test,5,14,right_hand,1
567,BNCI2014_001,2,1test,5,15,right_hand,1
568,BNCI2014_001,2,1test,5,16,left_hand,0
569,BNCI2014_001,2,1test,5,17,left_hand,0
570,BNCI2014_001,2,1test,5,18,left_hand,0
571,BNCI2014_001,2,1test,5,19,left_hand,0
572,BNCI2014_001,2,1test,5,20,left_hand,0
573,BNCI2014_001,2,1test,5,21,left_hand,0
574,BNCI2014_001,2,1test,5,22,right_hand,1
575,BNCI2014_001,2,1test,5,23,left_hand,0
576,BNCI2014_001,3,0train,0,0,left_hand,0
577,BNCI2014_001,3,0train,0,1,right_hand,1
578,BNCI2014_001,3,0train,0,2,right_hand,1
579,BNCI2014_001,3,0train,0,3,left_hand,0
580,BNCI2014_001,3,0train,0,4,right_hand,1
581,BNCI2014_001,3,0train,0,5,left_hand,0
582,BNCI2014_001,3,0train,0,6,right_hand,1
583,BNCI2014_001,3,0train,0,7,right_hand,1
584,BNCI2014_001,3,0train,0,8,left_hand,0
585,BNCI2014_001,3,0train,0,9,right_hand,1
586,BNCI2014_001,3,0train,0,10,left_hand,0
587,BNCI2014_001,3,0train,0,11,left_hand,0
588,BNCI2014_001,3,0train,0,12,right_hand,1
589,BNCI2014_001,3,0train,0,13,left_hand,0
590,BNCI2014_001,3,0train,0,14,left_hand,0
591,BNCI2014_001,3,0train,0,15,left_hand,0
592,BNCI2014_001,3,0train,0,16,left_hand,0
593,BNCI2014_001,3,0train,0,17,right_hand,1
594,BNCI2014_001,3,0train,0,18,left_hand,0
595,BNCI2014_001,3,0train,0,19,right_hand,1
596,BNCI2014_001,3,0train,0,20,right_hand,1
597,BNCI2014_001,3,0train,0,21,left_hand,0
598,BNCI2014_001,3,0train,0,22,right_hand,1
599,BNCI2014_001,3,0train,0,23,right_hand,1
600,BNCI2014_001,3,0train,1,0,right_hand,1
601,BNCI2014_001,3,0train,1,1,left_hand,0
602,BNCI2014_001,3,0train,1,2,left_hand,0
603,BNCI2014_001,3,0train,1,3,right_hand,1
604,BNCI2014_001,3,0train,1,4,right_hand,1
605,BNCI2014_001,3,0train,1,5,left_hand,0
606,BNCI2014_001,3,0train,1,6,left_hand,0
607,BNCI2014_001,3,0train,1,7,left_hand,0
608,BNCI2014_001,3,0train,1,8,right_hand,1
609,BNCI2014_001,3,0train,1,9,right_hand,1
610,BNCI2014_001,3,0train,1,10,left_hand,0
611,BNCI2014_001,3,0train,1,11,left_hand,0
612,BNCI2014_001,3,0train,1,12,left_hand,0
613,BNCI2014_001,3,0train,1,13,right_hand,1
614,BNCI2014_001,3,0train,1,14,left_hand,0
615,BNCI2014_001,3,0train,1,15,right_hand,1
616,BNCI2014_001,3,0train,1,16,right_hand,1
617,BNCI2014_001,3,0train,1,17,left_hand,0
618,BNCI2014_001,3,0train,1,18,right_hand,1
619,BNCI2014_001,3,0train,1,19,left_hand,0
620,BNCI2014_001,3,0train,1,20,right_hand,1
621,BNCI2014_001,3,0train,1,21,right_hand,1
622,BNCI2014_001,3,0train,1,22,right_hand,1
623,BNCI2014_001,3,0train,1,23,left_hand,0
624,BNCI2014_001,3,0train,2,0,left_hand,0
625,BNCI2014_001,3,0train,2,1,left_hand,0
626,BNCI2014_001,3,0train,2,2,right_hand,1
627,BNCI2014_001,3,0train,2,3,left_hand,0
628,BNCI2014_001,3,0train,2,4,left_hand,0
629,BNCI2014_001,3,0train,2,5,right_hand,1
630,BNCI2014_001,3,0train,2,6,left_hand,0
631,BNCI2014_001,3,0train,2,7,left_hand,0
632,BNCI2014_001,3,0train,2,8,right_hand,1
633,BNCI2014_001,3,0train,2,9,left_hand,0
634,BNCI2014_001,3,0train,2,10,right_hand,1
635,BNCI2014_001,3,0train,2,11,right_hand,1
636,BNCI2014_001,3,0train,2,12,left_hand,0
637,BNCI2014_001,3,0train,2,13,right_hand,1
638,BNCI2014_001,3,0train,2,14,left_hand,0
639,BNCI2014_001,3,0train,2,15,left_hand,0
640,BNCI2014_001,3,0train,2,16,right_hand,1
641,BNCI2014_001,3,0train,2,17,left_hand,0
642,BNCI2014_001,3,0train,2,18,right_hand,1
643,BNCI2014_001,3,0train,2,19,right_hand,1
644,BNCI2014_001,3,0train,2,20,right_hand,1
645,BNCI2014_001,3,0train,2,21,right_hand,1
646,BNCI2014_001,3,0train,2,22,right_hand,1
647,BNCI2014_001,3,0train,2,23,left_hand,0
648,BNCI2014_001,3,0train,3,0,right_hand,1
649,BNCI2014_001,3,0train,3,1,left_hand,0
650,BNCI2014_001,3,0train,3,2,left_hand,0
651,BNCI2014_001,3,0train,3,3,left_hand,0
652,BNCI2014_001,3,0train,3,4,right_hand,1
653,BNCI2014_001,3,0train,3,5,right_hand,1
654,BNCI2014_001,3,0train,3,6,left_hand,0
655,BNCI2014_001,3,0train,3,7,right_hand,1
656,BNCI2014_001,3,0train,3,8,left_hand,0
657,BNCI2014_001,3,0train,3,9,right_hand,1
658,BNCI2014_001,3,0train,3,10,left_hand,0
659,BNCI2014_001,3,0train,3,11,right_hand,1
660,BNCI2014_001,3,0train,3,12,right_hand,1
661,BNCI2014_001,3,0train,3,13,right_hand,1
662,BNCI2014_001,3,0train,3,14,left_hand,0
663,BNCI2014_001,3,0train,3,15,left_hand,0
664,BNCI2014_001,3,0train,3,16,right_hand,1
665,BNCI2014_001,3,0train,3,17,left_hand,0
666,BNCI2014_001,3,0train,3,18,right_hand,1
667,BNCI2014_001,3,0train,3,19,right_hand,1
668,BNCI2014_001,3,0train,3,20,left_hand,0
669,BNCI2014_001,3,0train,3,21,left_hand,0
670,BNCI2014_001,3,0train,3,22,right_hand,1
671,BNCI2014_001,3,0train,3,23,left_hand,0
672,BNCI2014_001,3,0train,4,0,right_hand,1
673,BNCI2014_001,3,0train,4,1,left_hand,0
674,BNCI2014_001,3,0train,4,2,left_hand,0
675,BNCI2014_001,3,0train,4,3,right_hand,1
676,BNCI2014_001,3,0train,4,4,left_hand,0
677,BNCI2014_001,3,0train,4,5,left_hand,0
678,BNCI2014_001,3,0train,4,6,left_hand,0
679,BNCI2014_001,3,0train,4,7,right_hand,1
680,BNCI2014_001,3,0train,4,8,right_hand,1
681,BNCI2014_001,3,0train,4,9,right_hand,1
682,BNCI2014_001,3,0train,4,10,right_hand,1
683,BNCI2014_001,3,0train,4,11,left_hand,0
684,BNCI2014_001,3,0train,4,12,right_hand,1
685,BNCI2014_001,3,0train,4,13,right_hand,1
686,BNCI2014_001,3,0train,4,14,right_hand,1
687,BNCI2014_001,3,0train,4,15,left_hand,0
688,BNCI2014_001,3,0train,4,16,left_hand,0
689,BNCI2014_001,3,0train,4,17,left_hand,0
690,BNCI2014_001,3,0train,4,18,left_hand,0
691,BNCI2014_001,3,0train,4,19,left_hand,0
692,BNCI2014_001,3,0train,4,20,right_hand,1
693,BNCI2014_001,3,0train,4,21,left_hand,0
694,BNCI2014_001,3,0train,4,22,right_hand,1
695,BNCI2014_001,3,0train,4,23,right_hand,1
696,BNCI2014_001,3,0train,5,0,left_hand,0
697,BNCI2014_001,3,0train,5,1,right_hand,1
698,BNCI2014_001,3,0train,5,2,left_hand,0
699,BNCI2014_001,3,0train,5,3,left_hand,0
700,BNCI2014_001,3,0train,5,4,right_hand,1
701,BNCI2014_001,3,0train,5,5,right_hand,1
702,BNCI2014_001,3,0train,5,6,right_hand,1
703,BNCI2014_001,3,0train,5,7,left_hand,0
704,BNCI2014_001,3,0train,5,8,right_hand,1
705,BNCI2014_001,3,0train,5,9,right_hand,1
706,BNCI2014_001,3,0train,5,10,right_hand,1
707,BNCI2014_001,3,0train,5,11,right_hand,1
708,BNCI2014_001,3,0train,5,12,right_hand,1
709,BNCI2014_001,3,0train,5,13,left_hand,0
710,BNCI2014_001,3,0train,5,14,right_hand,1
711,BNCI2014_001,3,0train,5,15,right_hand,1
712,BNCI2014_001,3,0train,5,16,left_hand,0
713,BNCI2014_001,3,0train,5,17,left_hand,0
714,BNCI2014_001,3,0train,5,18,left_hand,0
715,BNCI2014_001,3,0train,5,19,left_hand,0
716,BNCI2014_001,3,0train,5,20,left_hand,0
717,BNCI2014_001,3,0train,5,21,left_hand,0
718,BNCI2014_001,3,0train,5,22,right_hand,1
719,BNCI2014_001,3,0train,5,23,left_hand,0
720,BNCI2014_001,3,1test,0,0,left_hand,0
721,BNCI2014_001,3,1test,0,1,right_hand,1
722,BNCI2014_001,3,1test,0,2,right_hand,1
723,BNCI2014_001,3,1test,0,3,left_hand,0
724,BNCI2014_001,3,1test,0,4,right_hand,1
725,BNCI2014_001,3,1test,0,5,left_hand,0
726,BNCI2014_001,3,1test,0,6,right_hand,1
727,BNCI2014_001,3,1test,0,7,right_hand,1
728,BNCI2014_001,3,1test,0,8,left_hand,0
729,BNCI2014_001,3,1test,0,9,right_hand,1
730,BNCI2014_001,3,1test,0,10,left_hand,0
731,BNCI2014_001,3,1test,0,11,left_hand,0
732,BNCI2014_001,3,1test,0,12,right_hand,1
733,BNCI2014_001,3,1test,0,13,left_hand,0
734,BNCI2014_001,3,1test,0,14,left_hand,0
735,BNCI2014_001,3,1test,0,15,left_hand,0
736,BNCI2014_001,3,1test,0,16,left_hand,0
737,BNCI2014_001,3,1test,0,17,right_hand,1
738,BNCI2014_001,3,1test,0,18,left_hand,0
739,BNCI2014_001,3,1test,0,19,right_hand,1
740,BNCI2014_001,3,1test,0,20,right_hand,1
741,BNCI2014_001,3,1test,0,21,left_hand,0
742,BNCI2014_001,3,1test,0,22,right_hand,1
743,BNCI2014_001,3,1test,0,23,right_hand,1
744,BNCI2014_001,3,1test,1,0,right_hand,1
745,BNCI2014_001,3,1test,1,1,left_hand,0
746,BNCI2014_001,3,1test,1,2,left_hand,0
747,BNCI2014_001,3,1test,1,3,right_hand,1
748,BNCI2014_001,3,1test,1,4,right_hand,1
749,BNCI2014_001,3,1test,1,5,left_hand,0
750,BNCI2014_001,3,1test,1,6,left_hand,0
751,BNCI2014_001,3,1test,1,7,left_hand,0
752,BNCI2014_001,3,1test,1,8,right_hand,1
753,BNCI2014_001,3,1test,1,9,right_hand,1
754,BNCI2014_001,3,1test,1,10,left_hand,0
755,BNCI2014_001,3,1test,1,11,left_hand,0
756,BNCI2014_001,3,1test,1,12,left_hand,0
757,BNCI2014_001,3,1test,1,13,right_hand,1
758,BNCI2014_001,3,1test,1,14,left_hand,0
759,BNCI2014_001,3,1test,1,15,right_hand,1
760,BNCI2014_001,3,1test,1,16,right_hand,1
761,BNCI2014_001,3,1test,1,17,left_hand,0
762,BNCI2014_001,3,1test,1,18,right_hand,1
763,BNCI2014_001,3,1test,1,19,left_hand,0
764,BNCI2014_001,3,1test,1,20,right_hand,1
765,BNCI2014_001,3,1test,1,21,right_hand,1
766,BNCI2014_001,3,1test,1,22,right_hand,1
767,BNCI2014_001,3,1test,1,23,left_hand,0
768,BNCI2014_001,3,1test,2,0,left_hand,0
769,BNCI2014_001,3,1test,2,1,left_hand,0
770,BNCI2014_001,3,1test,2,2,right_hand,1
771,BNCI2014_001,3,1test,2,3,left_hand,0
772,BNCI2014_001,3,1test,2,4,left_hand,0
773,BNCI2014_001,3,1test,2,5,right_hand,1
774,BNCI2014_001,3,1test,2,6,left_hand,0
775,BNCI2014_001,3,1test,2,7,left_hand,0
776,BNCI2014_001,3,1test,2,8,right_hand,1
777,BNCI2014_001,3,1test,2,9,left_hand,0
778,BNCI2014_001,3,1test,2,10,right_hand,1
779,BNCI2014_001,3,1test,2,11,right_hand,1
780,BNCI2014_001,3,1test,2,12,left_hand,0
781,BNCI2014_001,3,1test,2,13,right_hand,1
782,BNCI2014_001,3,1test,2,14,left_hand,0
783,BNCI2014_001,3,1test,2,15,left_hand,0
784,BNCI2014_001,3,1test,2,16,right_hand,1
785,BNCI2014_001,3,1test,2,17,left_hand,0
786,BNCI2014_001,3,1test,2,18,right_hand,1
787,BNCI2014_001,3,1test,2,19,right_hand,1
788,BNCI2014_001,3,1test,2,20,right_hand,1
789,BNCI2014_001,3,1test,2,21,right_hand,1
790,BNCI2014_001,3,1test,2,22,right_hand,1
791,BNCI2014_001,3,1test,2,23,left_hand,0
792,BNCI2014_001,3,1test,3,0,right_hand,1
793,BNCI2014_001,3,1test,3,1,left_hand,0
794,BNCI2014_001,3,1test,3,2,left_hand,0
795,BNCI2014_001,3,1test,3,3,left_hand,0
796,BNCI2014_001,3,1test,3,4,right_hand,1
797,BNCI2014_001,3,1test,3,5,right_hand,1
798,BNCI2014_001,3,1test,3,6,left_hand,0
799,BNCI2014_001,3,1test,3,7,right_hand,1
800,BNCI2014_001,3,1test,3,8,left_hand,0
801,BNCI2014_001,3,1test,3,9,right_hand,1
802,BNCI2014_001,3,1test,3,10,left_hand,0
803,BNCI2014_001,3,1test,3,11,right_hand,1
804,BNCI2014_001,3,1test,3,12,right_hand,1
805,BNCI2014_001,3,1test,3,13,right_hand,1
806,BNCI2014_001,3,1test,3,14,left_hand,0
807,BNCI2014_001,3,1test,3,15,left_hand,0
808,BNCI2014_001,3,1test,3,16,right_hand,1
809,BNCI2014_001,3,1test,3,17,left_hand,0
810,BNCI2014_001,3,1test,3,18,right_hand,1
811,BNCI2014_001,3,1test,3,19,right_hand,1
812,BNCI2014_001,3,1test,3,20,left_hand,0
813,BNCI2014_001,3,1test,3,21,left_hand,0
814,BNCI2014_001,3,1test,3,22,right_hand,1
815,BNCI2014_001,3,1test,3,23,left_hand,0
816,BNCI2014_001,3,1test,4,0,right_hand,1
817,BNCI2014_001,3,1test,4,1,left_hand,0
818,BNCI2014_001,3,1test,4,2,left_hand,0
819,BNCI2014_001,3,1test,4,3,right_hand,1
820,BNCI2014_001,3,1test,4,4,left_hand,0
821,BNCI2014_001,3,1test,4,5,left_hand,0
822,BNCI2014_001,3,1test,4,6,left_hand,0
823,BNCI2014_001,3,1test,4,7,right_hand,1
824,BNCI2014_001,3,1test,4,8,right_hand,1
825,BNCI2014_001,3,1test,4,9,right_hand,1
826,BNCI2014_001,3,1test,4,10,right_hand,1
827,BNCI2014_001,3,1test,4,11,left_hand,0
828,BNCI2014_001,3,1test,4,12,right_hand,1
829,BNCI2014_001,3,1test,4,13,right_hand,1
830,BNCI2014_001,3,1test,4,14,right_hand,1
831,BNCI2014_001,3,1test,4,15,left_hand,0
832,BNCI2014_001,3,1test,4,16,left_hand,0
833,BNCI2014_001,3,1test,4,17,left_hand,0
834,BNCI2014_001,3,1test,4,18,left_hand,0
835,BNCI2014_001,3,1test,4,19,left_hand,0
836,BNCI2014_001,3,1test,4,20,right_hand,1
837,BNCI2014_001,3,1test,4,21,left_hand,0
838,BNCI2014_001,3,1test,4,22,right_hand,1
839,BNCI2014_001,3,1test,4,23,right_hand,1
840,BNCI2014_001,3,1test,5,0,left_hand,0
841,BNCI2014_001,3,1test,5,1,right_hand,1
842,BNCI2014_001,3,1test,5,2,left_hand,0
843,BNCI2014_001,3,1test,5,3,left_hand,0
844,BNCI2014_001,3,1test,5,4,right_hand,1
845,BNCI2014_001,3,1test,5,5,right_hand,1
846,BNCI2014_001,3,1test,5,6,right_hand,1
847,BNCI2014_001,3,1test,5,7,left_hand,0
848,BNCI2014_001,3,1test,5,8,right_hand,1
849,BNCI2014_001,3,1test,5,9,right_hand,1
850,BNCI2014_001,3,1test,5,10,right_hand,1
851,BNCI2014_001,3,1test,5,11,right_hand,1
852,BNCI2014_001,3,1test,5,12,right_hand,1
853,BNCI2014_001,3,1test,5,13,left_hand,0
854,BNCI2014_001,3,1test,5,14,right_hand,1
855,BNCI2014_001,3,1test,5,15,right_hand,1
856,BNCI2014_001,3,1test,5,16,left_hand,0
857,BNCI2014_001,3,1test,5,17,left_hand,0
858,BNCI2014_001,3,1test,5,18,left_hand,0
859,BNCI2014_001,3,1test,5,19,left_hand,0
860,BNCI2014_001,3,1test,5,20,left_hand,0
861,BNCI2014_001,3,1test,5,21,left_hand,0
862,BNCI2014_001,3,1test,5,22,right_hand,1
863,BNCI2014_001,3,1test,5,23,left_hand,0
864,BNCI2014_001,4,0train,0,0,left_hand,0
865,BNCI2014_001,4,0train,0,1,left_hand,0
866,BNCI2014_001,4,0train,0,2,left_hand,0
867,BNCI2014_001,4,0train,0,3,right_hand,1
868,BNCI2014_001,4,0train,0,4,left_hand,0
869,BNCI2014_001,4,0train,0,5,left_hand,0
870,BNCI2014_001,4,0train,0,6,right_hand,1
871,BNCI2014_001,4,0train,0,7,right_hand,1
872,BNCI2014_001,4,0train,0,8,right_hand,1
873,BNCI2014_001,4,0train,0,9,left_hand,0
874,BNCI2014_001,4,0train,0,10,right_hand,1
875,BNCI2014_001,4,0train,0,11,right_hand,1
876,BNCI2014_001,4,0train,0,12,left_hand,0
877,BNCI2014_001,4,0train,0,13,left_hand,0
878,BNCI2014_001,4,0train,0,14,right_hand,1
879,BNCI2014_001,4,0train,0,15,right_hand,1
880,BNCI2014_001,4,0train,0,16,left_hand,0
881,BNCI2014_001,4,0train,0,17,left_hand,0
882,BNCI2014_001,4,0train,0,18,right_hand,1
883,BNCI2014_001,4,0train,0,19,right_hand,1
884,BNCI2014_001,4,0train,0,20,right_hand,1
885,BNCI2014_001,4,0train,0,21,left_hand,0
886,BNCI2014_001,4,0train,0,22,left_hand,0
887,BNCI2014_001,4,0train,0,23,right_hand,1
888,BNCI2014_001,4,0train,1,0,right_hand,1
889,BNCI2014_001,4,0train,1,1,right_hand,1
890,BNCI2014_001,4,0train,1,2,left_hand,0
891,BNCI2014_001,4,0train,1,3,right_hand,1
892,BNCI2014_001,4,0train,1,4,left_hand,0
893,BNCI2014_001,4,0train,1,5,left_hand,0
894,BNCI2014_001,4,0train,1,6,left_hand,0
895,BNCI2014_001,4,0train,1,7,right_hand,1
896,BNCI2014_001,4,0train,1,8,left_hand,0
897,BNCI2014_001,4,0train,1,9,left_hand,0
898,BNCI2014_001,4,0train,1,10,right_hand,1
899,BNCI2014_001,4,0train,1,11,left_hand,0
900,BNCI2014_001,4,0train,1,12,left_hand,0
901,BNCI2014_001,4,0train,1,13,right_hand,1
902,BNCI2014_001,4,0train,1,14,right_hand,1
903,BNCI2014_001,4,0train,1,15,left_hand,0
904,BNCI2014_001,4,0train,1,16,left_hand,0
905,BNCI2014_001,4,0train,1,17,right_hand,1
906,BNCI2014_001,4,0train,1,18,right_hand,1
907,BNCI2014_001,4,0train,1,19,right_hand,1
908,BNCI2014_001,4,0train,1,20,left_hand,0
909,BNCI2014_001,4,0train,1,21,right_hand,1
910,BNCI2014_001,4,0train,1,22,right_hand,1
911,BNCI2014_001,4,0train,1,23,left_hand,0
912,BNCI2014_001,4,0train,2,0,left_hand,0
913,BNCI2014_001,4,0train,2,1,right_hand,1
914,BNCI2014_001,4,0train,2,2,right_hand,1
915,BNCI2014_001,4,0train,2,3,left_hand,0
916,BNCI2014_001,4,0train,2,4,right_hand,1
917,BNCI2014_001,4,0train,2,5,left_hand,0
918,BNCI2014_001,4,0train,2,6,right_hand,1
919,BNCI2014_001,4,0train,2,7,right_hand,1
920,BNCI2014_001,4,0train,2,8,left_hand,0
921,BNCI2014_001,4,0train,2,9,right_hand,1
922,BNCI2014_001,4,0train,2,10,left_hand,0
923,BNCI2014_001,4,0train,2,11,left_hand,0
924,BNCI2014_001,4,0train,2,12,right_hand,1
925,BNCI2014_001,4,0train,2,13,left_hand,0
926,BNCI2014_001,4,0train,2,14,left_hand,0
927,BNCI2014_001,4,0train,2,15,left_hand,0
928,BNCI2014_001,4,0train,2,16,left_hand,0
929,BNCI2014_001,4,0train,2,17,right_hand,1
930,BNCI2014_001,4,0train,2,18,left_hand,0
931,BNCI2014_001,4,0train,2,19,right_hand,1
932,BNCI2014_001,4,0train,2,20,right_hand,1
933,BNCI2014_001,4,0train,2,21,left_hand,0
934,BNCI2014_001,4,0train,2,22,right_hand,1
935,BNCI2014_001,4,0train,2,23,right_hand,1
936,BNCI2014_001,4,0train,3,0,right_hand,1
937,BNCI2014_001,4,0train,3,1,left_hand,0
938,BNCI2014_001,4,0train,3,2,left_hand,0
939,BNCI2014_001,4,0train,3,3,right_hand,1
940,BNCI2014_001,4,0train,3,4,right_hand,1
941,BNCI2014_001,4,0train,3,5,left_hand,0
942,BNCI2014_001,4,0train,3,6,left_hand,0
943,BNCI2014_001,4,0train,3,7,left_hand,0
944,BNCI2014_001,4,0train,3,8,right_hand,1
945,BNCI2014_001,4,0train,3,9,right_hand,1
946,BNCI2014_001,4,0train,3,10,left_hand,0
947,BNCI2014_001,4,0train,3,11,left_hand,0
948,BNCI2014_001,4,0train,3,12,left_hand,0
949,BNCI2014_001,4,0train,3,13,right_hand,1
950,BNCI2014_001,4,0train,3,14,left_hand,0
951,BNCI2014_001,4,0train,3,15,right_hand,1
952,BNCI2014_001,4,0train,3,16,right_hand,1
953,BNCI2014_001,4,0train,3,17,left_hand,0
954,BNCI2014_001,4,0train,3,18,right_hand,1
955,BNCI2014_001,4,0train,3,19,left_hand,0
956,BNCI2014_001,4,0train,3,20,right_hand,1
957,BNCI2014_001,4,0train,3,21,right_hand,1
958,BNCI2014_001,4,0train,3,22,right_hand,1
959,BNCI2014_001,4,0train,3,23,left_hand,0
960,BNCI2014_001,4,0train,4,0,left_hand,0
961,BNCI2014_001,4,0train,4,1,left_hand,0
962,BNCI2014_001,4,0train,4,2,right_hand,1
963,BNCI2014_001,4,0train,4,3,left_hand,0
964,BNCI2014_001,4,0train,4,4,left_hand,0
965,BNCI2014_001,4,0train,4,5,right_hand,1
966,BNCI2014_001,4,0train,4,6,left_hand,0
967,BNCI2014_001,4,0train,4,7,left_hand,0
968,BNCI2014_001,4,0train,4,8,right_hand,1
969,BNCI2014_001,4,0train,4,9,left_hand,0
970,BNCI2014_001,4,0train,4,10,right_hand,1
971,BNCI2014_001,4,0train,4,11,right_hand,1
972,BNCI2014_001,4,0train,4,12,left_hand,0
973,BNCI2014_001,4,0train,4,13,right_hand,1
974,BNCI2014_001,4,0train,4,14,left_hand,0
975,BNCI2014_001,4,0train,4,15,left_hand,0
976,BNCI2014_001,4,0train,4,16,right_hand,1
977,BNCI2014_001,4,0train,4,17,left_hand,0
978,BNCI2014_001,4,0train,4,18,right_hand,1
979,BNCI2014_001,4,0train,4,19,right_hand,1
980,BNCI2014_001,4,0train,4,20,right_hand,1
981,BNCI2014_001,4,0train,4,21,right_hand,1
982,BNCI2014_001,4,0train,4,22,right_hand,1
983,BNCI2014_001,4,0train,4,23,left_hand,0
984,BNCI2014_001,4,0train,5,0,right_hand,1
985,BNCI2014_001,4,0train,5,1,left_hand,0
986,BNCI2014_001,4,0train,5,2,left_hand,0
987,BNCI2014_001,4,0train,5,3,left_hand,0
988,BNCI2014_001,4,0train,5,4,right_hand,1
989,BNCI2014_001,4,0train,5,5,right_hand,1
990,BNCI2014_001,4,0train,5,6,left_hand,0
991,BNCI2014_001,4,0train,5,7,right_hand,1
992,BNCI2014_001,4,0train,5,8,left_hand,0
993,BNCI2014_001,4,0train,5,9,right_hand,1
994,BNCI2014_001,4,0train,5,10,left_hand,0
995,BNCI2014_001,4,0train,5,11,right_hand,1
996,BNCI2014_001,4,0train,5,12,right_hand,1
997,BNCI2014_001,4,0train,5,13,right_hand,1
998,BNCI2014_001,4,0train,5,14,left_hand,0
999,BNCI2014_001,4,0train,5,15,left_hand,0
1000,BNCI2014_001,4,0train,5,16,right_hand,1
1001,BNCI2014_001,4,0train,5,17,left_hand,0
1002,BNCI2014_001,4,0train,5,18,right_hand,1
1003,BNCI2014_001,4,0train,5,19,right_hand,1
1004,BNCI2014_001,4,0train,5,20,left_hand,0
1005,BNCI2014_001,4,0train,5,21,left_hand,0
1006,BNCI2014_001,4,0train,5,22,right_hand,1
1007,BNCI2014_001,4,0train,5,23,left_hand,0
1008,BNCI2014_001,4,1test,0,0,right_hand,1
1009,BNCI2014_001,4,1test,0,1,left_hand,0
1010,BNCI2014_001,4,1test,0,2,left_hand,0
1011,BNCI2014_001,4,1test,0,3,right_hand,1
1012,BNCI2014_001,4,1test,0,4,right_hand,1
1013,BNCI2014_001,4,1test,0,5,left_hand,0
1014,BNCI2014_001,4,1test,0,6,left_hand,0
1015,BNCI2014_001,4,1test,0,7,left_hand,0
1016,BNCI2014_001,4,1test,0,8,right_hand,1
1017,BNCI2014_001,4,1test,0,9,right_hand,1
1018,BNCI2014_001,4,1test,0,10,left_hand,0
1019,BNCI2014_001,4,1test,0,11,left_hand,0
1020,BNCI2014_001,4,1test,0,12,left_hand,0
1021,BNCI2014_001,4,1test,0,13,right_hand,1
1022,BNCI2014_001,4,1test,0,14,left_hand,0
1023,BNCI2014_001,4,1test,0,15,right_hand,1
1024,BNCI2014_001,4,1test,0,16,right_hand,1
1025,BNCI2014_001,4,1test,0,17,left_hand,0
1026,BNCI2014_001,4,1test,0,18,right_hand,1
1027,BNCI2014_001,4,1test,0,19,left_hand,0
1028,BNCI2014_001,4,1test,0,20,right_hand,1
1029,BNCI2014_001,4,1test,0,21,right_hand,1
1030,BNCI2014_001,4,1test,0,22,right_hand,1
1031,BNCI2014_001,4,1test,0,23,left_hand,0
